   1001.28479       300.372437       300.372437       300.372437       1.72699224E-02   1.72699224E-02   1.72699224E-02   103.365044       348417.625    
   998.324036       300.075378       296.805206       300.119476       1.70504991E-02   1.84243079E-02   1.72699224E-02   361.295258       347794.719    
   993.961853       299.704773       296.575226       299.745758       1.69345997E-02   1.82484314E-02   1.72699224E-02   742.276611       347501.156    
   987.780945       299.187866       296.272919       299.214233       1.68053731E-02   1.80279538E-02   1.72699224E-02   1284.18420       347189.219    
   979.450134       298.485352       295.851532       298.494049       1.66164972E-02   1.77198052E-02   1.72699224E-02   2018.42432       346727.094    
   968.719971       297.635559       295.243103       297.559906       1.62598453E-02   1.72605272E-02   1.72699224E-02   2970.82080       345886.500    
   955.416260       296.721985       294.315430       296.391022       1.55230397E-02   1.65280532E-02   1.72699224E-02   4162.53320       344197.344    
   939.435303       295.858582       292.938110       294.970215       1.42112086E-02   1.54291391E-02   1.72699224E-02   5611.05225       341262.000    
   920.737793       294.786926       292.964844       294.079437       1.50132766E-02   1.57718472E-02   1.69075113E-02   7331.63184       344092.562    
   899.344238       293.510132       291.453094       293.216339       1.38291791E-02   1.46837952E-02   1.64069571E-02   9335.41992       341645.969    
   875.328308       292.265808       289.722168       292.210388       1.24591431E-02   1.35139683E-02   1.58298481E-02   11630.8379       339016.062    
   848.812500       290.832520       287.985931       291.054077       1.12834508E-02   1.24613866E-02   1.51770683E-02   14225.6445       337019.062    
   819.961792       289.441010       286.870667       289.748474       1.09359454E-02   1.19974418E-02   1.44588826E-02   17127.3145       337606.000    
   788.978821       287.634827       285.726715       288.287933       1.07814251E-02   1.15673868E-02   1.36798462E-02   20341.0391       338616.219    
   756.097839       285.682495       284.154510       286.660034       1.02474783E-02   1.08751217E-02   1.28401192E-02   23868.8203       338766.344    
   721.579712       284.028015       281.677582       284.839569       8.67906678E-03   9.64244176E-03   1.19324354E-02   27714.5430       336718.406    
   685.706116       281.881470       278.921844       282.810486       7.18420371E-03   8.39375891E-03   1.09619470E-02   31879.3398       334692.375    
   648.774170       279.058838       276.174622       280.562592       6.13855897E-03   7.31281703E-03   9.94208362E-03   36357.7422       333519.188    
   611.091003       276.050598       273.109863       278.075195       5.00965118E-03   6.20223861E-03   8.88262317E-03   41144.4961       332233.156    
   572.968262       273.962769       270.886902       275.341187       4.25243378E-03   5.49668400E-03   7.80609902E-03   46247.3984       333187.000    
   534.716614       271.270416       268.250732       272.408600       3.49252298E-03   4.70995298E-03   6.69097342E-03   51670.4922       333844.500    
   496.640320       267.777954       264.904266       269.277191       2.64024734E-03   3.79381818E-03   5.53689897E-03   57399.5703       333747.969    
   459.031494       264.068787       261.258575       265.763062       1.84404850E-03   2.96722422E-03   4.42613894E-03   63421.9531       333872.312    
   422.165131       260.277069       257.491333       261.810089       1.17659569E-03   2.28523486E-03   3.39125702E-03   69731.4688       334546.094    
   386.293121       256.163452       253.513153       257.355133       6.66022301E-04   1.71605370E-03   2.46633729E-03   76320.0156       335600.344    
   351.639130       251.479736       249.266190       252.340958       3.73721123E-04   1.24642299E-03   1.68417569E-03   83172.7188       336942.781    
   318.392944       246.135925       244.579224       246.729294       2.47180462E-04   8.57607229E-04   1.06792571E-03   90269.3906       338321.188    
   286.704987       240.175095       239.169769       240.514053       1.47163868E-04   5.39081695E-04   6.22463296E-04   97588.7656       339374.062    
   256.680969       233.843979       233.247833       233.744141       8.23438168E-05   3.13347729E-04   3.31399293E-04   105116.234       340359.250    
   228.376266       227.302582       227.012054       226.507111       5.87701797E-05   1.70663086E-04   1.60659620E-04   112850.680       341454.375    
   201.790543       220.673950       220.544800       218.889236       3.78340483E-05   8.72725650E-05   7.06801729E-05   120809.734       342693.406    
   176.946136       214.064636       214.007919       210.970673       2.08914298E-05   4.24762075E-05   2.80920503E-05   129008.609       344202.500    
   153.907730       206.975525       206.964325       202.810043       1.41412029E-05   1.83785069E-05   1.00065699E-05   137438.156       345488.625    
   132.720520       200.281982       200.280624       194.471512       7.40401538E-06   7.91653838E-06   3.16914998E-06   146094.750       347399.188    
   113.408966       194.166229       194.166168       185.992142       3.50969003E-06   3.52926872E-06   8.80683388E-07   154995.656       350142.719    
   95.9751740       190.939362       190.938751       177.449326       2.21829487E-06   2.44473199E-06   2.13158458E-07   164220.688       356121.094    
   80.3964386       196.552444       196.538879       169.026672       2.21110008E-06   7.29134126E-06   4.56716798E-08   174075.750       371617.250    
   66.6232529       202.743362       202.688995       160.620819       2.22211406E-06   2.27022920E-05   8.32131608E-09   184848.469       388611.875    
   54.6236420       203.625290       203.547546       152.141510       2.15962950E-06   3.14646059E-05   1.22512867E-09   196422.938       401072.500    
   44.3349991       205.272018       205.147919       143.800781       2.20285983E-06   4.90564526E-05   1.48723908E-10   208658.406       414963.031    
   35.7835655       214.040817       213.528900       131.017227       2.12886152E-06   1.96952504E-04   1.48723908E-10   221505.875       436622.906    
